full_address,corrected_address,lat,lng
110A PUNGGOL FIELD,110A PUNGGOL FIELD HDB-PUNGGOL SINGAPORE 821110,1.3961240030000002,103.9092837
107D EDGEFIELD PLAINS,107D EDGEFIELD PLAINS SINGAPORE 824107,1.396238035,103.9080073
115 EDGEFIELD PLAINS,115 EDGEFIELD PLAINS SINGAPORE 820115,1.3951285469999999,103.9072584
93 C'WEALTH DR,93 COMMONWEALTH DRIVE COMMONWEALTH 16 SINGAPORE 140093,1.305251938,103.800073
99 C'WEALTH CRES,99 COMMONWEALTH CRESCENT CRESCENT VIEW SINGAPORE 140099,1.307434129,103.80114379999999
32 HOLLAND CL,32 HOLLAND CLOSE HDB-QUEENSTOWN SINGAPORE 270032,1.306184893,103.7968812
158 MEI LING ST,158 MEI LING STREET MEILING HEIGHTS SINGAPORE 140158,1.292740384,103.8028067
42 HOLLAND DR,42 HOLLAND DRIVE HDB-QUEENSTOWN SINGAPORE 270042,1.307903833,103.79296140000001
62B STRATHMORE AVE,62B STRATHMORE AVENUE STRATHMORE GREEN SINGAPORE 143062,1.2944605759999999,103.810979
52 C'WEALTH DR,52 COMMONWEALTH DRIVE COMMONWEALTH 10 SINGAPORE 142052,1.30190334,103.7972432
48 STRATHMORE AVE,48 STRATHMORE AVENUE FORFAR HEIGHTS SINGAPORE 140048,1.293802603,103.8077892
22 DOVER CRES,22 DOVER CRESCENT DOVER VILLE SINGAPORE 130022,1.307069743,103.78358440000001
148 MEI LING ST,148A MEI LING STREET MULTI STOREY CAR PARK SINGAPORE 141148,1.294582086,103.80385240000001
405 ADMIRALTY LINK,405 ADMIRALTY LINK HDB-SEMBAWANG SINGAPORE 750405,1.453298351,103.81613859999999
480 SEMBAWANG DR,480A SEMBAWANG DRIVE SINGAPORE 751480,1.4519486609999999,103.8148215
475 SEMBAWANG DR,475 SEMBAWANG DRIVE HDB-SEMBAWANG SINGAPORE 750475,1.450897307,103.8170816
467A ADMIRALTY DR,467A ADMIRALTY DRIVE BLUE RIVERVIEW SINGAPORE 751467,1.4520103340000001,103.813929
466D SEMBAWANG DR,466D SEMBAWANG DRIVE SPRING LODGE SINGAPORE 754466,1.4559529180000002,103.8135475
354C ADMIRALTY DR,354C ADMIRALTY DRIVE HDB-SEMBAWANG SINGAPORE 753354,1.4506444440000001,103.8182495
359 ADMIRALTY DR,359B ADMIRALTY DRIVE SINGAPORE 752359,1.449632055,103.81508409999999
328 SEMBAWANG CRES,328 SEMBAWANG CRESCENT HDB-SEMBAWANG SINGAPORE 750328,1.445435055,103.81938670000001
504C CANBERRA LINK,504C CANBERRA LINK MONTREAL SPRING SINGAPORE 753504,1.450119489,103.82359170000001
418 CANBERRA RD,418 CANBERRA ROAD HDB-SEMBAWANG SINGAPORE 750418,1.452354596,103.8192664
340A SEMBAWANG CL,340A SEMBAWANG CLOSE SUN TRELLIS SINGAPORE 751340,1.447533901,103.8178923
305 CANBERRA RD,305 CANBERRA ROAD HDB-SEMBAWANG SINGAPORE 750305,1.4455703969999998,103.8220626
354B ADMIRALTY DR,354B ADMIRALTY DRIVE HDB-SEMBAWANG SINGAPORE 752354,1.450398989,103.81868100000001
359B ADMIRALTY DR,359B ADMIRALTY DRIVE SUN BLISS SINGAPORE 752359,1.4493998590000001,103.81513199999999
447B JLN KAYU,447B JALAN KAYU FERNVALE LODGE SINGAPORE 792447,1.3924663290000001,103.87320770000001
247 COMPASSVALE RD,247 COMPASSVALE ROAD COMPASSVALE HAVEN SINGAPORE 540247,1.3920922980000001,103.89924920000001
204A COMPASSVALE DR,204A COMPASSVALE DRIVE HDB-SENGKANG SINGAPORE 541204,1.387856247,103.894681
249 COMPASSVALE RD,249 COMPASSVALE ROAD COMPASSVALE HAVEN SINGAPORE 540249,1.391761578,103.89917309999998
117A RIVERVALE DR,117A RIVERVALE DRIVE RIVERVALE EDGE SINGAPORE 541117,1.3831769180000002,103.9025966
269D COMPASSVALE LINK,269D COMPASSVALE LINK COMPASSVALE ARCADIA SINGAPORE 544269,1.3834421319999999,103.896801
269B COMPASSVALE LINK,269B COMPASSVALE LINK COMPASSVALE ARCADIA SINGAPORE 542269,1.3836011469999998,103.8959425
231 COMPASSVALE WALK,231 COMPASSVALE WALK COMPASSVALE PLAINS SINGAPORE 540231,1.3895331690000001,103.9013954
145 RIVERVALE DR,145 RIVERVALE DRIVE RIVERVALE PLACE SINGAPORE 540145,1.389900449,103.9060703
186B RIVERVALE DR,186B RIVERVALE DRIVE RIVERVALE GATEWAY SINGAPORE 542186,1.3928000980000002,103.90561009999999
200D SENGKANG EAST RD,200D SENGKANG EAST ROAD COMPASSVALE SOUTH GATE SINGAPORE 544200,1.3872615119999998,103.8930077
226B COMPASSVALE WALK,226B COMPASSVALE WALK COMPASSVALE VISTA SINGAPORE 542226,1.387711744,103.89930240000001
206B COMPASSVALE LANE,206B COMPASSVALE LANE COMPASSVALE PLACE SINGAPORE 542206,1.387438071,103.8969321
318B ANCHORVALE LINK,318B ANCHORVALE LINK HDB-SENGKANG SINGAPORE 542318,1.393828522,103.88891590000001
290C COMPASSVALE CRES,290C COMPASSVALE CRESCENT COMPASSVALE LODGE SINGAPORE 543290,1.39701802,103.8975348
207C COMPASSVALE LANE,207C COMPASSVALE LANE COMPASSVALE CREST SINGAPORE 544207,1.38464244,103.8979522
325C SENGKANG EAST WAY,325C SENGKANG EAST WAY ANCHORVALE GROVE SINGAPORE 543325,1.393229711,103.891351
291C COMPASSVALE ST,291C COMPASSVALE STREET COMPASSVALE LODGE SINGAPORE 543291,1.396329739,103.8985957
202B SENGKANG EAST RD,202B SENGKANG EAST ROAD COMPASSVALE SOUTH GATE SINGAPORE 542202,1.3881275,103.8927429
237 SERANGOON AVE 3,237 SERANGOON AVENUE 3 HDB-SERANGOON SINGAPORE 550237,1.3538119830000002,103.87013459999999
151 SERANGOON NTH AVE 2,151A SERANGOON NORTH AVENUE 2 SINGAPORE 551151,1.369534246,103.87349240000002
541 SERANGOON NTH AVE 4,541 SERANGOON NORTH AVENUE 4 HDB-SERANGOON NORTH ESTATE SINGAPORE 550541,1.3743011569999999,103.872556
509 SERANGOON NTH AVE 4,509 SERANGOON NORTH AVENUE 4 HDB-SERANGOON NORTH ESTATE SINGAPORE 550509,1.371895191,103.87625209999999
229 SERANGOON AVE 4,229 SERANGOON AVENUE 4 BOUNDARY VILLE SINGAPORE 550229,1.355981994,103.8702771
7 LOR LEW LIAN,7 LORONG LEW LIAN HDB-SERANGOON ESTATE SINGAPORE 531007,1.34915703,103.8770069
332 SERANGOON AVE 3,332 SERANGOON AVENUE 3 HDB-SERANGOON WEST SINGAPORE 550332,1.351017195,103.87018509999999
534 SERANGOON NTH AVE 4,534 SERANGOON NORTH AVENUE 4 HDB-SERANGOON NORTH ESTATE SINGAPORE 550534,1.374218462,103.87457890000002
121 SERANGOON NTH AVE 1,121 SERANGOON NORTH AVENUE 1 HDB-SERANGOON ESTATE SINGAPORE 550121,1.3669354219999998,103.8712847
256 SERANGOON CTRL DR,256 SERANGOON CENTRAL DRIVE HDB-SERANGOON ESTATE SINGAPORE 550256,1.355102161,103.8714468
506A SERANGOON NTH AVE 4,506A SERANGOON NORTH AVENUE 4 HDB-SERANGOON ESTATE SINGAPORE 551506,1.37302429,103.8758292
236A SERANGOON AVE 2,236A SERANGOON AVENUE 2 HDB-SERANGOON SINGAPORE 551236,1.353876939,103.8695107
829 TAMPINES ST 81,829 TAMPINES STREET 81 HDB-TAMPINES SINGAPORE 520829,1.349224196,103.9349125
824 TAMPINES ST 81,824 TAMPINES STREET 81 HDB-TAMPINES SINGAPORE 520824,1.349037435,103.93271490000001
277 TAMPINES ST 22,277 TAMPINES STREET 22 HDB-TAMPINES SINGAPORE 520277,1.347278196,103.9511935
813 TAMPINES ST 81,813 TAMPINES STREET 81 TAMPINES POLYVIEW SINGAPORE 520813,1.346950818,103.9364162
807 TAMPINES AVE 4,807 TAMPINES AVENUE 4 TAMPINES POLYVIEW SINGAPORE 520807,1.345866245,103.9360934
231 TAMPINES ST 21,231 TAMPINES STREET 21 HDB-TAMPINES SINGAPORE 521231,1.3559412469999998,103.9491704
250 TAMPINES ST 21,250 TAMPINES STREET 21 HDB-TAMPINES SINGAPORE 520250,1.3523186230000002,103.948458
340 TAMPINES ST 33,340A TAMPINES STREET 33 MULTI STOREY CAR PARK SINGAPORE 521340,1.3514271930000001,103.96046009999999
351 TAMPINES ST 33,351A TAMPINES STREET 33 MULTI STOREY CAR PARK SINGAPORE 521351,1.35228456,103.9628169
345 TAMPINES ST 33,345 TAMPINES STREET 33 HDB-TAMPINES SINGAPORE 520345,1.35191878,103.96226690000002
834 TAMPINES ST 82,834 TAMPINES STREET 82 TAMPINES PALMWALK SINGAPORE 520834,1.3502346109999999,103.9357645
138 SIMEI ST 1,138 SIMEI STREET 1 HDB-TAMPINES SINGAPORE 520138,1.347218118,103.9569005
876 TAMPINES ST 84,876 TAMPINES STREET 84 TAMPINES SPRING SINGAPORE 520876,1.353075377,103.9313181
845 TAMPINES ST 83,845 TAMPINES STREET 83 TAMPINES VILLE SINGAPORE 520845,1.352182556,103.93492679999999
735 TAMPINES ST 72,735A TAMPINES STREET 72 SINGAPORE 521735,1.359429794,103.9336441
863A TAMPINES ST 83,863A TAMPINES STREET 83 TAMPINES PARKVIEW SINGAPORE 521863,1.355464218,103.9366661
450A TAMPINES ST 42,450A TAMPINES STREET 42 HDB-TAMPINES SINGAPORE 521450,1.35836069,103.9522522
861A TAMPINES AVE 5,861A TAMPINES AVENUE 5 TAMPINES PARKVIEW SINGAPORE 521861,1.3546866830000002,103.9372845
286 TAMPINES ST 22,286 TAMPINES STREET 22 HDB-TAMPINES SINGAPORE 520286,1.349536679,103.9529882
141 TAMPINES ST 12,141 TAMPINES STREET 12 HDB-TAMPINES SINGAPORE 521141,1.3482489530000001,103.94492070000001
864 TAMPINES ST 83,864 TAMPINES STREET 83 TAMPINES PARKVIEW SINGAPORE 520864,1.355063846,103.935733
936 TAMPINES AVE 5,936 TAMPINES AVENUE 5 TAMPINES PALMSPRING SINGAPORE 520936,1.346481995,103.94169980000001
162 SIMEI RD,162 SIMEI ROAD HDB-TAMPINES SINGAPORE 520162,1.34571937,103.95993490000001
508 TAMPINES CTRL 1,508 TAMPINES CENTRAL 1 TAMPINES HEART SINGAPORE 520508,1.354647683,103.9455493
494C TAMPINES ST 43,494C TAMPINES STREET 43 HDB-TAMPINES SINGAPORE 522494,1.3637033969999999,103.95257509999999
496D TAMPINES AVE 9,496D TAMPINES AVENUE 9 HDB-TAMPINES SINGAPORE 520496,1.3614981940000002,103.95012109999999
230B TAMPINES ST 24,230B TAMPINES STREET 24 HDB-TAMPINES SINGAPORE 525230,1.355398485,103.9507339
804 TAMPINES AVE 4,804 TAMPINES AVENUE 4 TAMPINES POLYVIEW SINGAPORE 520804,1.34574957,103.93737159999999
381 TAMPINES ST 32,381 TAMPINES STREET 32 HDB-TAMPINES SINGAPORE 520381,1.354018647,103.9589663
842C TAMPINES ST 82,842C TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 523842,1.3508878830000002,103.9368516
168D SIMEI LANE,168D SIMEI LANE PARC LUMIERE SINGAPORE 524168,1.34285869,103.9582587
739 TAMPINES ST 72,739 TAMPINES STREET 72 TAMPINES GREEN VALE SINGAPORE 520739,1.359227877,103.93320990000001
498D TAMPINES ST 45,498D TAMPINES STREET 45 HDB-TAMPINES SINGAPORE 522498,1.361113486,103.95959470000001
495E TAMPINES ST 43,495E TAMPINES STREET 43 HDB-TAMPINES SINGAPORE 524495,1.364042482,103.95242440000001
230F TAMPINES ST 24,230F TAMPINES STREET 24 HDB-TAMPINES SINGAPORE 529230,1.356254174,103.9507527
230G TAMPINES ST 21,230G TAMPINES STREET 21 HDB-TAMPINES SINGAPORE 521230,1.356166622,103.9503002
331 TAMPINES ST 32,331A TAMPINES STREET 32 MULTI STOREY CAR PARK SINGAPORE 521331,1.3533558959999998,103.9602463
245 TAMPINES ST 21,245 TAMPINES STREET 21 HDB-TAMPINES SINGAPORE 521245,1.353208409,103.9464898
147 SIMEI ST 2,147 SIMEI STREET 2 HDB-TAMPINES SINGAPORE 520147,1.345529247,103.9558303
4 LOR 7 TOA PAYOH,4 LORONG 7 TOA PAYOH KIM KEAT COURT SINGAPORE 310004,1.339044798,103.8555411
159 LOR 1 TOA PAYOH,159 LORONG 1 TOA PAYOH TOA PAYOH GREEN SINGAPORE 310159,1.330745426,103.8456012
107 POTONG PASIR AVE 1,107 POTONG PASIR AVENUE 1 HDB-POTONG PASIR SINGAPORE 350107,1.334709369,103.86841319999999
138C LOR 1A TOA PAYOH,138C LORONG 1A TOA PAYOH THE PEAK @ TOA PAYOH SINGAPORE 313138,1.3362641370000001,103.8449074
202 TOA PAYOH NTH,202 TOA PAYOH NORTH TOA PAYOH SPRING SINGAPORE 310202,1.341529116,103.84958909999999
175 LOR 2 TOA PAYOH,175 LORONG 2 TOA PAYOH TOA PAYOH CENTRAL SINGAPORE 310175,1.333396388,103.8470538
84A LOR 2 TOA PAYOH,84A LORONG 2 TOA PAYOH HDB-TOA PAYOH SINGAPORE 311084,1.335355004,103.84702990000001
244 KIM KEAT LINK,244 KIM KEAT LINK HDB-TOA PAYOH SINGAPORE 310244,1.33069368,103.856359
86 LOR 2 TOA PAYOH,86 LORONG 2 TOA PAYOH HDB-TOA PAYOH SINGAPORE 310086,1.335762248,103.8476311
140 POTONG PASIR AVE 3,140 POTONG PASIR AVENUE 3 HDB-POTONG PASIR SINGAPORE 350140,1.333815515,103.86682490000001
139B LOR 1A TOA PAYOH,139B LORONG 1A TOA PAYOH THE PEAK @ TOA PAYOH SINGAPORE 312139,1.336711091,103.8438782
127 POTONG PASIR AVE 1,127 POTONG PASIR AVENUE 1 HDB-POTONG PASIR SINGAPORE 350127,1.335034455,103.86550559999999
16 MARSILING LANE,16 MARSILING LANE MARSILING GARDENS SINGAPORE 730016,1.442297823,103.7778785
149 WOODLANDS ST 13,149 WOODLANDS STREET 13 HDB-WOODLANDS SINGAPORE 730149,1.4357638169999998,103.772798
319 WOODLANDS ST 31,319 WOODLANDS STREET 31 HDB-WOODLANDS SINGAPORE 730319,1.4315088809999998,103.7774003
27 MARSILING DR,27 MARSILING DRIVE MARSILING GREEN SINGAPORE 730027,1.442277085,103.7741728
347 WOODLANDS AVE 3,347 WOODLANDS AVENUE 3 HDB-WOODLANDS SINGAPORE 730347,1.4331914030000001,103.7815949
689A WOODLANDS DR 75,689A WOODLANDS DRIVE 75 HDB-WOODLANDS SINGAPORE 731689,1.4443862930000002,103.8079254
750 WOODLANDS AVE 4,750 WOODLANDS AVENUE 4 HDB-WOODLANDS SINGAPORE 730750,1.444340363,103.79394909999999
335 WOODLANDS ST 32,335 WOODLANDS STREET 32 HDB-WOODLANDS SINGAPORE 730335,1.429725201,103.78057940000001
150 WOODLANDS ST 13,150 WOODLANDS STREET 13 SINGAPORE 730150,1.435326096,103.7737407
123 MARSILING RISE,123 MARSILING RISE HDB-WOODLANDS SINGAPORE 730123,1.439112423,103.77894909999999
688E WOODLANDS DR 75,688E WOODLANDS DRIVE 75 HDB-WOODLANDS SINGAPORE 735688,1.44381514,103.80794509999998
164 WOODLANDS ST 13,164 WOODLANDS STREET 13 HDB-WOODLANDS SINGAPORE 730164,1.433002949,103.77428
870 WOODLANDS ST 81,870 WOODLANDS STREET 81 HDB-WOODLANDS SINGAPORE 730870,1.4433734390000001,103.78871629999999
721 WOODLANDS CIRCLE,721 WOODLANDS CIRCLE HDB-WOODLANDS SINGAPORE 730721,1.444096995,103.8004046
874 WOODLANDS ST 82,874A WOODLANDS STREET 82 MULTI STOREY CAR PARK SINGAPORE 731874,1.4431668990000002,103.7890052
690B WOODLANDS DR 75,690B WOODLANDS DRIVE 75 HDB-WOODLANDS SINGAPORE 732690,1.4432955159999998,103.8081682
163 WOODLANDS ST 13,163 WOODLANDS STREET 13 HDB-WOODLANDS SINGAPORE 730163,1.43300314,103.7739842
684A WOODLANDS DR 73,684A WOODLANDS DRIVE 73 HDB-WOODLANDS SINGAPORE 731684,1.4411312630000002,103.8051481
718 WOODLANDS AVE 6,718A WOODLANDS AVENUE 6 MULTI STOREY CAR PARK SINGAPORE 731718,1.441433102,103.80050609999999
37 MARSILING DR,37 MARSILING DRIVE MARSILING SAPPHIRE SINGAPORE 730037,1.445541762,103.7717092
622 WOODLANDS DR 52,622 WOODLANDS DRIVE 52 HDB-WOODLANDS SINGAPORE 730622,1.434356182,103.7986196
349 WOODLANDS AVE 3,349 WOODLANDS AVENUE 3 HDB-WOODLANDS SINGAPORE 730349,1.433524245,103.7825163
763 WOODLANDS AVE 6,763 WOODLANDS AVENUE 6 HDB-WOODLANDS SINGAPORE 730763,1.4453836359999999,103.7959754
545 WOODLANDS DR 16,545 WOODLANDS DRIVE 16 HDB-WOODLANDS SINGAPORE 730545,1.429259491,103.79359170000001
685C WOODLANDS DR 73,685C WOODLANDS DRIVE 73 HDB-WOODLANDS SINGAPORE 733685,1.4416877590000001,103.80578879999999
864 WOODLANDS ST 83,864 WOODLANDS STREET 83 HDB-WOODLANDS SINGAPORE 730864,1.440847279,103.7949912
625A WOODLANDS DR 52,625A WOODLANDS DRIVE 52 HDB-WOODLANDS SINGAPORE 731625,1.43364126,103.7996191
788D WOODLANDS CRES,788D WOODLANDS CRESCENT HDB-WOODLANDS SINGAPORE 734788,1.443915819,103.8025543
636 WOODLANDS RING RD,636 WOODLANDS RING ROAD HDB-WOODLANDS SINGAPORE 730636,1.436864723,103.8027013
356 WOODLANDS AVE 5,356 WOODLANDS AVENUE 5 HDB-WOODLANDS SINGAPORE 730356,1.433275633,103.7849719
805 WOODLANDS ST 81,805 WOODLANDS STREET 81 HDB-WOODLANDS SINGAPORE 730805,1.440665109,103.78730959999999
303 WOODLANDS ST 31,303 WOODLANDS STREET 31 HDB-WOODLANDS SINGAPORE 730303,1.4307996159999998,103.7740111
820 WOODLANDS ST 82,820 WOODLANDS STREET 82 HDB-WOODLANDS SINGAPORE 730820,1.441186536,103.79015090000001
135 YISHUN ST 11,135 YISHUN STREET 11 HDB-YISHUN SINGAPORE 760135,1.432247782,103.8319118
115 YISHUN RING RD,115C YISHUN RING ROAD CHONG PANG GARDEN SINGAPORE 763115,1.433784164,103.8274897
803 YISHUN RING RD,803 YISHUN RING ROAD KHATIB GARDENS SINGAPORE 760803,1.418217946,103.8316015
283 YISHUN AVE 6,283 YISHUN AVENUE 6 FICUS VALE SINGAPORE 760283,1.439496863,103.839282
136 YISHUN RING RD,136 YISHUN RING ROAD HDB-YISHUN SINGAPORE 760136,1.432031291,103.83143620000001
807 YISHUN RING RD,807 YISHUN RING ROAD KHATIB GARDENS SINGAPORE 760807,1.4164987580000001,103.83157840000001
173 YISHUN AVE 7,173 YISHUN AVENUE 7 HDB-YISHUN SINGAPORE 760173,1.437066282,103.8311207
715 YISHUN ST 71,715 YISHUN STREET 71 CHONG PANG GREEN SINGAPORE 760715,1.4263891130000002,103.82691080000001
278 YISHUN ST 22,278 YISHUN STREET 22 FICUS VALE SINGAPORE 760278,1.43831415,103.83822690000001
790 YISHUN AVE 2,790 YISHUN AVENUE 2 KHATIB VALE SINGAPORE 760790,1.420000055,103.8337945
755 YISHUN ST 72,755 YISHUN STREET 72 HDB-YISHUN SINGAPORE 760755,1.4270782069999999,103.8327061
757 YISHUN ST 72,757 YISHUN STREET 72 HDB-YISHUN SINGAPORE 760757,1.426510753,103.83428470000001
247 YISHUN AVE 9,247 YISHUN AVENUE 9 YISHUN SUNSHINE SINGAPORE 760247,1.434997806,103.8420692
280 YISHUN ST 22,280 YISHUN STREET 22 FICUS VALE SINGAPORE 760280,1.438588734,103.8369545
218 YISHUN ST 21,218 YISHUN STREET 21 YISHUN GARDENS SINGAPORE 760218,1.432963645,103.83623759999999
810 YISHUN RING RD,810 YISHUN RING ROAD KHATIB GARDENS SINGAPORE 760810,1.416100664,103.8319012
324 YISHUN CTRL,324 YISHUN CENTRAL YISHUN RIVERGREEN SINGAPORE 760324,1.428661503,103.8419995
611 YISHUN ST 61,611 YISHUN STREET 61 NEE SOON CENTRAL MEADOWS SINGAPORE 760611,1.4202008590000001,103.83615290000002
650 YISHUN AVE 4,650 YISHUN AVENUE 4 NEE SOON CENTRAL VIEW SINGAPORE 760650,1.422898939,103.83908570000001
232 ANG MO KIO AVE 3,232 ANG MO KIO AVENUE 3 KEBUN BARU PALM VIEW SINGAPORE 560232,1.3683460680000001,103.83719599999999
587 ANG MO KIO AVE 3,587 ANG MO KIO AVENUE 3 CHENG SAN COURT SINGAPORE 560587,1.370188804,103.8524295
506 ANG MO KIO AVE 8,506 ANG MO KIO AVENUE 8 CHENG SAN CREST SINGAPORE 560506,1.374400419,103.84893620000001
421 ANG MO KIO AVE 10,421 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560421,1.365384226,103.852967
231 ANG MO KIO AVE 3,231 ANG MO KIO AVENUE 3 KEBUN BARU PALM VIEW SINGAPORE 560231,1.368561036,103.8375252
226 ANG MO KIO AVE 1,226 ANG MO KIO AVENUE 1 HDB-ANG MO KIO SINGAPORE 560226,1.3677280319999998,103.83840500000001
609 ANG MO KIO AVE 4,609 ANG MO KIO AVENUE 4 YIO CHU KANG GREEN SINGAPORE 560609,1.3792603330000002,103.8380303
307A ANG MO KIO AVE 1,307A ANG MO KIO AVENUE 1 TECK GHEE VISTA SINGAPORE 561307,1.366095605,103.84451949999999
401 ANG MO KIO AVE 10,4010 ANG MO KIO AVENUE 10 TECHPLACE I SINGAPORE 569626,1.360603344,103.8576653
460 ANG MO KIO AVE 10,460 ANG MO KIO AVENUE 10 TECK GHEE GRANDEUR SINGAPORE 560460,1.366339477,103.8591223
102 BEDOK NTH AVE 4,102 BEDOK NORTH AVENUE 4 PEARL GARDEN SINGAPORE 460102,1.333906548,103.9374584
88 BEDOK NTH ST 4,88 BEDOK NORTH STREET 4 HDB-BEDOK SINGAPORE 460088,1.333133353,103.9391109
702 BEDOK RESERVOIR RD,702 BEDOK RESERVOIR ROAD RESERVOIR RISE SINGAPORE 470702,1.337236504,103.91892440000001
410 BEDOK NTH AVE 2,410 BEDOK NORTH AVENUE 2 HDB-BEDOK SINGAPORE 460410,1.327887859,103.9318358
704 BEDOK RESERVOIR RD,704 BEDOK RESERVOIR ROAD RESERVOIR RISE SINGAPORE 470704,1.336354906,103.9202036
213 BEDOK NTH ST 1,213 BEDOK NORTH STREET 1 BEDOK TOWN CENTRE SINGAPORE 460213,1.3263529809999999,103.9326372
61 CHAI CHEE RD,61 CHAI CHEE ROAD PING-AN GARDENS SINGAPORE 460061,1.3251087190000002,103.9207382
123 BEDOK RESERVOIR RD,123 BEDOK RESERVOIR ROAD EUNOS SPRING SINGAPORE 470123,1.33231954,103.9103949
63 NEW UPP CHANGI RD,63 NEW UPPER CHANGI ROAD HDB-BEDOK SINGAPORE 461063,1.323784101,103.939939
671 JLN DAMAI,671A JALAN DAMAI MULTI STOREY CAR PARK SINGAPORE 411671,1.332874437,103.90904499999999
411 BEDOK NTH AVE 2,411 BEDOK NORTH AVENUE 2 HDB-BEDOK SINGAPORE 460411,1.328309778,103.9317618
762 BEDOK RESERVOIR VIEW,762 BEDOK RESERVOIR VIEW LONGVALE SINGAPORE 470762,1.33621989,103.93432759999999
159 BEDOK STH AVE 3,159 BEDOK SOUTH AVENUE 3 SIGLAP EAST SINGAPORE 460159,1.319045635,103.9456245
25 CHAI CHEE RD,25A CHAI CHEE ROAD SINGAPORE 461025,1.323289599,103.92414959999999
115 LENGKONG TIGA,115 LENGKONG TIGA HDB-KEMBANGAN ESTATE SINGAPORE 410115,1.3229730990000002,103.9112281
53 CHAI CHEE ST,53 CHAI CHEE STREET CHAI CHEE GARDENS SINGAPORE 460053,1.328462891,103.9199785
774 BEDOK RESERVOIR VIEW,774 BEDOK RESERVOIR VIEW LONGVALE SINGAPORE 470774,1.336582219,103.9367073
172 BEDOK STH RD,172 BEDOK SOUTH ROAD SIGLAP EAST SINGAPORE 460172,1.32066917,103.9446895
773 BEDOK RESERVOIR VIEW,773 BEDOK RESERVOIR VIEW LONGVALE SINGAPORE 470773,1.336316022,103.9374579
406 BEDOK NTH AVE 3,406 BEDOK NORTH AVENUE 3 RAINBOW VILLE SINGAPORE 460406,1.328225507,103.9344693
54 NEW UPP CHANGI RD,54 NEW UPPER CHANGI ROAD HDB-BEDOK SINGAPORE 461054,1.324860878,103.942554
11 CHAI CHEE RD,11 CHAI CHEE ROAD SINGAPORE 460011,1.326911375,103.9248839
717 BEDOK RESERVOIR RD,717 BEDOK RESERVOIR ROAD BEDOK RESERVOIR GARDEN SINGAPORE 470717,1.337552089,103.9254493
112 LENGKONG TIGA,112 LENGKONG TIGA HDB-KEMBANGAN ESTATE SINGAPORE 410112,1.323489065,103.91140779999999
10D BEDOK STH AVE 2,10D BEDOK SOUTH AVENUE 2 HDB-BEDOK SINGAPORE 463010,1.3217708590000001,103.9363266
25 SIN MING RD,25 SIN MING ROAD SINGAPORE 570025,1.355339843,103.83745859999999
449 SIN MING AVE,449 SIN MING AVENUE SIN MING COURT SINGAPORE 570449,1.3580810630000002,103.8307906
155 BISHAN ST 13,155 BISHAN STREET 13 HDB-BISHAN SINGAPORE 570155,1.346227092,103.8559056
248 BISHAN ST 22,248 BISHAN STREET 22 HDB-BISHAN SINGAPORE 570248,1.361397156,103.8432813
270 BISHAN ST 24,270 BISHAN STREET 24 HDB-BISHAN SINGAPORE 570270,1.35696105,103.84216540000001
269 BISHAN ST 24,269 BISHAN STREET 24 HDB-BISHAN SINGAPORE 570269,1.356888656,103.84267390000001
259 BISHAN ST 22,259 BISHAN STREET 22 HDB-BISHAN SINGAPORE 570259,1.3599678030000002,103.8422466
232 BISHAN ST 22,232 BISHAN STREET 22 HDB-BISHAN SINGAPORE 570232,1.3582451819999999,103.8455043
285 BISHAN ST 22,285 BISHAN STREET 22 HDB-BISHAN SINGAPORE 570285,1.3588408619999999,103.84385400000001
212 BISHAN ST 23,212A BISHAN STREET 23 SINGAPORE 571212,1.356643254,103.84860069999999
301 SHUNFU RD,301 SHUNFU ROAD SHUNFU GARDENS SINGAPORE 570301,1.3493573719999998,103.83832729999999
139 BT BATOK WEST AVE 6,139 BUKIT BATOK WEST AVENUE 6 HDB-BUKIT BATOK SINGAPORE 650139,1.3511031999999998,103.7441699
264 BT BATOK EAST AVE 4,264 BUKIT BATOK EAST AVENUE 4 HDB-BUKIT BATOK SINGAPORE 650264,1.3499102580000002,103.7590402
317 BT BATOK ST 32,317 BUKIT BATOK STREET 32 HDB-BUKIT BATOK SINGAPORE 650317,1.360639765,103.74763840000001
531 BT BATOK ST 51,531 BUKIT BATOK STREET 51 HDB-BUKIT BATOK SINGAPORE 650531,1.356289239,103.7504097
263 BT BATOK EAST AVE 4,263 BUKIT BATOK EAST AVENUE 4 HDB-BUKIT BATOK SINGAPORE 650263,1.350291537,103.7590904
209 BT BATOK ST 21,209 BUKIT BATOK STREET 21 HDB-BUKIT BATOK SINGAPORE 650209,1.34548843,103.748738
172 BT BATOK WEST AVE 8,172 BUKIT BATOK WEST AVENUE 8 HDB-BUKIT BATOK SINGAPORE 650172,1.3456690390000001,103.7404803
214 BT BATOK ST 21,214 BUKIT BATOK STREET 21 HDB-BUKIT BATOK SINGAPORE 650214,1.347299983,103.7528944
107 JLN BT MERAH,107 JALAN BUKIT MERAH TIONG BAHRU ORCHID SINGAPORE 160107,1.279836902,103.8247578
132 JLN BT MERAH,132 JALAN BUKIT MERAH HDB-BUKIT MERAH SINGAPORE 160132,1.278738081,103.8283043
77 INDUS RD,77 INDUS ROAD INDUS GARDEN SINGAPORE 160077,1.291134836,103.8267645
