address,amenities,area,bathrooms,bedrooms,description,details,lease,link,name,price,property_type,psf_price
1 Keppel Bay Drive - D4,"Clubhouse,Pool Deck,Open Terrace,BBQ,Spa Pool,Playground,Outdoor Dining,Hydrotherapy Pool,Lap Pool,Tennis Court,Balcony",893 sqft / 82.96 sqm,2,2,"Brand New Just TOP !!

View Actual unit call koh li li @ 90616162!
★OFFICIAL DEVELOPER’S APPOINTED SALES TEAM ( 发展商指定销售组)
★FOR ATTRACTIVE PRICE & CHOICE UNITS, CALL Hotline : 90616162 (首选单位，优惠价格，考查发展项目，请拨热线: 90616162

Corals @ Keppel Bay is next to Caribbean @ Keppel Bay

 Developer By Keppel Land Limited

 Tenure of Land: 99 years

 Residential Site Area: 420,000 sqft

 Estimated No. of Units:
 366 units consisting of: 1-bedroom | 2-bedroom | 3-bedroom | 4-bedroom | Penthouses

 Est Size Range (Typical Units)
 570 sqft – 3500 sqft

 Renowned developer with an established track record for luxury projects that includes Reflections at Keppel Bay and Marina Bay Suites among others

 Branding - Premier location at Keppel Bay, ultimate waterfront and urban living

 Iconic architecture by Daniel Libeskind

 Immediate proximity to Resorts World Sentosa, Vivocity and CBD

 Short walk to Harbourfront MRT

 Well linked by expressways ECP and AYE

 CALL Developer  Sales Team - 90616162

 Contact No: 90616162

 You can Visit: www.new-condo-launch.com 
 to find out more Upcoming / Current New Condo Launch","Furnishing,Partially Furnished,Facing,North,Availability,Now,District,D04",2016 - 99 years,https://www.99.co/singapore/sale/property/corals-at-keppel-bay-condo-jUUcGPX9284tqwcbHxS7aD?enquiry_position=159&enquiry_source=Search,Corals At Keppel Bay,"$1,883,900",Condo,"$2,110 psf"
986 Upper Serangoon Road - D19,"Clubhouse,Function Room,Water Feature,Aerobic Pool,Lap Pool,Gym,Viewing Deck,Lounge,Wading Pool,Spa Pool,Playground,Fitness Corner,Reflexology Path,BBQ",958 sqft / 89.00 sqm,3,3,"Call Now To Enquire this BRAND NEW Development and view this 3bedroom today For Sales or Rent !

Excellent Location
Just a 5-minute walk from Kovan MRT Station which takes commuters into the CBD in 20 minutes.

Stars of Kovan is a high quality, British themed mixed development, located in Kovan, a suburb of Hougang New Town in District 19.

Stars of Kovan also has 46 commercial units located in a standalone low-rise block, giving residents extra convenience.

Owner, Buyer / Seller or Landlord / Tenant
Please call Li Li  Koh @ 90616162 for Viewing Appointment Today !","Furnishing,Partially Furnished,District,D19",2020 - 99 years,https://www.99.co/singapore/sale/property/stars-of-kovan-condo-wXZqpZDo2bwozSSLN6HhvH?enquiry_position=157&enquiry_source=Search,Stars Of Kovan,"$1,750,000",Condo,"$1,827 psf"
2 Suffolk Road - D11,"Swimming Pool,Wading Pool,Playground,Parking,Gym,Security,BBQ","4,176 sqft / 387.96 sqm",4,4,"This 4-bedroom penthouses are bestowed with absolute exclusivity, complete with a home lift that brings you to every level of your unit and 180 degree panoramic view of the city. 

You will enjoy the exclusivity and privacy with their limited 62 residential units in a high rise development.

Easy accessibility to the city - nearby train stations such as Novena (NS20), Newton (DT11 NS21), and Farrer Park (NE8)

In the Vicinity - popular eateries
Excellent Educational Institutions - St. Joseph&#39;s Institution Junior, Anglo-chinese School (junior), and Farrer Park Primary School

Good rental yield
High capital appreciation

Lifestyle Paradise - the closest shopping malls are United Square Shopping Mall, , Square, and Square 2
Amenities at your door-step - Cold Storage United Square , NTUC FAIRPRICE (CAMBRIDGE BLK 43), and Cold Storage Novena
Short drive - Singapore Botanic Gardens and Orchard shopping belt

Retreat under the changing colours of the sky or immerse in the calming sensations of your private roof top pool, it is a lifestyle that transcend luxury. It is a life simply divine.

Call Koh Li Li @ 90616162 for Viewing Appointment !","Furnishing,Partially Furnished,District,D11",2011 - Freehold,https://www.99.co/singapore/sale/property/lucida-condo-GVJLwBQKrST6tuHSV4tGQ9?enquiry_position=164&enquiry_source=Search,Lucida,"$6,735,000",Apartment,"$1,613 psf"
904 Sims Avenue - D14,"Gym,Low Floor,Jacuzzi,Tennis Court,Mid Floor,Pond,Balcony,Yoga Corner,Pavilion,Renovated,Hammocks,Greenery View,Lounge,Playground,Fitness Corner,High Floor,Pool View,Lap Pool",904 sqft / 83.98 sqm,2,3,"★★★ PARC ESTA @ EUNOS MRT ★★★

+++ ENJOY DIRECT DEVELOPER SALE PRICE +++
◤◤ DEVELOPER APPOINTED SALESPERSON◥◥

✔ 开发商指定经纪 无需付佣金
✔ 嘉宾预购可享特价优惠！
✔ 请拨热线开发商销售热线 : (+65) 90616162

✔City Fringe Location - excellent margin gap
✔Paya Lebar Transformation
✔Increase Employment in Paya Lebar Commercial Hub
✔2 mins walk to Eunos MRT
✔Good Rental Yield
✔5 mins to East Coast Park, Parkway Mall, i12, Paya Lebar Square 
✔Reputable Developer
✔Hotel Theme Facilities
✔Low Maintenance Fee $170-$230/month

✔Developer: MCL Land 
✔Project Description: 9 blocks of 18 storey residential flat development with basement and mezzanine basement car parks, swimming pool and communal facilities at Sims Avenue. 
✔Total Units: 1399 + 5 shops 
✔Address: 900 Sims Avenue 
✔District: 14 

★ CALL / SMS / WHATSAPP  90616162 Koh Li Li for E-Brochure, Floorplan & Exclusive Viewing Today! 
★ UPDATED information on UNITS AVAILABILITY & PRICING for PARC ESTA @ EUNOS MRT OR other NEW LAUNCH DEVELOPMENT is also readily available upon request!","Facing,North East,Availability,31 Dec 2022,District,D14",2022 - 99 years,https://www.99.co/singapore/sale/property/parc-esta-condo-GWrQBqyqrsTzvQ89MAiwwT?enquiry_position=156&enquiry_source=Search,Parc Esta,"$1,378,000",Condo,"$1,524 psf"
8 River Valley Close - D9,"Clubhouse,Open Terrace,Sky Lounge,Gym,Spa Pavilion,Jacuzzi,Tennis Court,Outdoor Dining,Yoga Corner,Lap Pool,Pool Deck,Viewing Deck,Lounge,Wading Pool,Hydrotherapy Pool,Playground,Fitness Corner,Security,Sculpture,BBQ,Hydrotherapy Pool",807 sqft / 74.97 sqm,2,2,"The Avenir

~~The Avenir (Former Pacific Mansion)~~
*** Showflat Preview soon by appointment call 90616162 to view .
* Established Developer, Guccoland and Hong Leong 
* Freehold in District 9, huge land size 11,924 sq m,
* Available in 2 Towers of 1 to 4 bedrooms layouts, total 376 units
* 360m to Great World City mall & Great world MRT U/C 2021
* 10 min walk to Somerset MRT
* Next to River Valley Pri school, close to ACS Junior, etc
• 2min walk to River Valley Primary School
• 8min drive to SMU
• 8min drive to SOTA
• Minutes’ drive to the CBD
• Short distance to Orchard, Malls, Supermarkets & Eateries
• Decent capital appreciation with the upcoming future Great World MRT Station along Thomson East Coast line and the upcoming Fort Canning MRT station along the Downtown Line. 
• Easy access to many major roads and the CTE
• Close proximity to Reputable Educational institutions such as Anglo- Chinese Junior School,Chatsworth International. 
- Approx 15-min walk to familiar places ie the Kim Seng Community Centre, Fort Canning Park, Victoria Theatre and Concert Hall

Register now, call 90616162 for VVIP Preview,!!","Furnishing,Partially Furnished,District,D09",2025 - Freehold,https://www.99.co/singapore/sale/property/the-avenir-condo-UzdM6p2bFKx9YM6jvzWBwE?enquiry_position=155&enquiry_source=Search,The Avenir,"$2,365,000",Condo,"$2,931 psf"
70 Dakota Crescent - D14,"Jogging Track,Clubhouse,Function Room,Water Feature,Gym,Jacuzzi,Steam Room,Parking,Pond,Games Room,Pavilion,Basketball Court,Swimming Pool,Wading Pool,Waterfall,Fountain,Playground,Fitness Corner,Security,Sky Terrace,Lap Pool,BBQ",484 sqft / 44.96 sqm,1,1,"Waterbank at Dakota 1 bedder for SALE!

 Beautiful unit for SALE! Well maintained with great layout, ideal for own stay or investment. 

 1 min to Dakota MRT with Old Airport Rd market, 24 hr supermarket with banks and amenities in the neighbourhood.

 5 min drive to CBD and Town area.

 Call Koh Li Li  ERA for viewing appt TODAY! Don't miss this excllent unit FOR SALE!!","Furnishing,Partially Furnished,District,D14",2013 - 99 years,https://www.99.co/singapore/sale/property/waterbank-at-dakota-condo-WtvNZWepPNMsybVZ6TP3wa?enquiry_position=153&enquiry_source=Search,Waterbank At Dakota,"$850,000",Condo,"$1,756 psf"
3 Tampines Avenue 8 - D18,"Fun Pool,Clubhouse,Tennis Court,Gym,BBQ,Wading Pool,Jacuzzi,Steam Room,Study Room,Fitness Corner,Parking,Security,Lap Pool,Jogging Track,Playground","1,076 sqft / 99.96 sqm",2,3,"★★  NEW EXCLUSIVE LISTING ★★ 
    ★★  Arc at tampines ★★
ALONG TAMPINES AVENUE 8 FOR SALE ! ***

★★ Call Koh Li Li ERA @ 90616162 Now ★★ 
✔ EXTREMELY RARE NICELY RENOVATED 
✔ Functional Layout 
✔ PROPERTY SIZE: 1076 SQFT 
✔  GOOD PRIVACY UNIT 
✔ 3 BEDDER / BEDROOMS UNIT 
✔ #10 FLOOR AND ABOVE
✔ BRIGHT & WINDY UNIT 
✔ Lift Level 
✔ Full Condo Facilities 
✔ SPACIOUS & SQUARISH LIVING / DINING AREA 
✔ SPACIOUS & SQUARISH BEDROOMS 
✔ NO BAY WINDOWS / NO PLANTERS IN THE UNIT!
✔ Very Well Kept & Maintained Unit 
✔ NICELY RENOVATED UNIT 
✔ 100% Move in Condition 
✔ Very Serious & Motivated Seller 
✔ Amenities, Schools, Park, Bus-Stops & Eateries all 
   Just A Stone Throw Away Only 
✔  WITHIN 1KM DISTANCE TO ST. HILDA&#39;S 
    PRIMARY SCHOOL 
✔ ABOUT 5 MINS DRIVE TO POI CHING SCHOOL 
✔ ABOUT 5 MINS WALK TO SPRINGFIELD 
     SECONDARY SCHOOL 
✔ WITHIN 10 MINS WALK TO TEMASEK 
     POLYTECHNIC 

--&gt; View To Appreciate 
--&gt;  HURRY !! DON&#39;T MISS OUT 
--&gt; Viewing by Appointment only

★★ Call Koh Li Li ERA @ 90616162 Now ★★ 

Landlords, Tenants, Buyers & Sellers all welcome!
Treasures @ Tampines | The Tapestry | The Santorini | Q Bay Residences | Arc at Tampines | Waterview @ Tampines | The Tropicana | Clearwater | Waterfront | Waterfront Isle | Waterfront Gold | Waterfront key |  Waterfront Waves | Archipelago | Baywater | The Tropica | Waterview | Q Bay | ARC at Tampines | The Tapestry | The Alps |
Treasure at Tampines | The Jovell | City Life @ Tampines | The Tampines Trilliant | Inflora | High Park | Savannah Condopark | Pinevale | Simei Green Condominium | Ris Grandure | Eastpoint Green | Modena | Elias Green | The Eden At Tampines | Park Green | Livia | Double Bay Residences | Oasis @ Elias","Furnishing,Partially Furnished,District,D18",2014 - 99 years,https://www.99.co/singapore/sale/property/arc-at-tampines-condo-ng4kgwBcx4YcXcFjLLgkTN?enquiry_position=152&enquiry_source=Search,Arc At Tampines,"$1,100,000",Executive Condo,"$1,022 psf"
1 Leedon Heights - D10,"Jogging Track,Clubhouse,Gym,Spa Pavilion,Jacuzzi,Tennis Court,Multi-purpose Hall,Basketball Court,Aerobic Pool,Lap Pool,Swimming Pool,Utility Room,Playground,Fitness Corner,Retail Shops,Sculpture,BBQ","1,281 sqft / 119.00 sqm",3,3,"Fire Sales Call Koh Li Li @ 90616162 now for viewing .
 
8 Key Projects Details:
 1)Land: 838,488sqft est
 2)Total units: 1715 units
 3)Tenure: 99 years 
 4)EST TOP Date: 2014 
 5)7 Iconic, Modern 36 storey Tower
 6)1/2/3/4/penthouses & limited Villas
 7)Designed by famous architects Zaha Hadid
 8)Renowned Developer Capital Land

 8 WOWS! Reasons to Buy
 1.Mins Stroll to New Farrer MRT
 2.Mins Drive to Holland Village / Orchard
 3.Short Drive to Vivio City, Sentosa
 4.Excellent Accessibility – CTE / PIE / AYE
 5.3 MRT stops or 6 Bus stopsto One North Biopolis
 6.Panoramic Views Bt Timah Hill, Macritchie Reservoir, Orchard Road
 7.Close Proximity to Renowned Schools – Nanyang Pri , Raffles Girls Pri, Chinese High &....
 8.Extensive Landscaping and Full Facilities

 Email: ,
 website : www.lilikoh.com

 Sale HotLine : +65-90616162 
 Developer Sale Team

 Call LiLi Koh @ 90616162 for view Appointment now !!","Availability,Now,District,D10",2015 - 99 years,https://www.99.co/singapore/sale/property/dleedon-condo-xpQnAroDgKw8R3bowLtzxS?enquiry_position=154&enquiry_source=Search,D'leedon,"$2,500,000",Condo,"$1,952 psf"
128 Meyer Road - D15,"Clubhouse,Water Feature,Gym,Pool Deck,Swimming Pool,Wading Pool,Lounge,Playground,Security,Outdoor Dining","1,873 sqft / 174.00 sqm",4,3,"Call Developer Sales Team @ 90616162 for Appointment Today ..

MeyerHouse is an exclusive 57 large format units development sitting on an almost 110,000 sqft freehold land. It is also located next to Meyer Road Playground, which further elongates the development by 60,000 sqft. 

★ Developed by UOL and Kheng Leong
★ Freehold development on Meyer Road
★ &quot;Nassim of the East&quot; - bringing the high-end developments that are seen along Nassim to the East Coast ! 
★ Design-centric, low-density, large bedroom sizes
★ Private-Dedicated Lifts - First in Singapore! 

Large Format Units: 
3- Bedroom : 1,862 - 2,013 sqft
4-Bedroom : 2,820 - 3,315 sqft
Penthouses : 5,500 - 5,522 sqft 

MeyerHouse is a Low-rise Luxury Freehold condominium located on Meyer Road, in District 15 and developed by UOL Group & Kheng Leong Co.Ltd. MeyerHouse comprises of 5 floors and 56 residential units on the land area of 109,630 sq.ft. There are 3 unit types consisting of 3 bedroom, 4 bedroom and penthouse. It is launch on May 2019

Facilities in MeyerHouse

The facilities of MeyerHouse consist of Drop-off Area and Water Courtyard, Enchanting Garden Stairs and 30M Lap Pool and Dedicated Lift Lobby with Storage

MeyerHouse is not far away from Shopping Center and Supermarket such as112 Katong, Kinex and Katong V for an array of amenities such as grocery and retail shopping, banks, eateries and more.

Resident at MeyerHouse can get to the nearest Schools named Tao Nan, Victoria School, Haig Girls’ School, CHIJ (Katong) and St Patrick’s.","Furnishing,Partially Furnished,District,D15",2021 - Freehold,https://www.99.co/singapore/sale/property/meyerhouse-condo-mwTFQTHAkDu5R2sfz3h39G?enquiry_position=158&enquiry_source=Search,MeyerHouse,"$4,561,000",Condo,"$2,435 psf"
Springside View - D26,"Bathtub,Aircon,Balcony","2,401 sqft / 223.06 sqm",7,6,"New listing for sales 
Freehold landed with pte pool
Key on hand viewing any time
Call Koh Li Li @ 90616162
FREEHOLD Landed homes, ideal for multi-generation families
These homes symbolise a timeless gift, a treasured heirloom you can hand down to your family, generation after generation.

3-Storey corner terrace house with Attic ...
6 bedrooms, Utility or Granny&#39;s room 
wet & dry kitchen
Long frontage for more than 2 carparking.
Audio intercom to living/dining and all bedrooms for the convenience
Wireless LAN system
Emergency call bell

_______________________________________________
The Springside estate is an established collection of freehold homes surrounded by nature, yet well located to the amenities .
Spacious landed homes form a cosy neighbourhood with lush greenery, creating a conducive environment to live and grow.
Enjoy excellent connectivity upon the completion of the Thomson East Coast Line, you will be within walking distance to Springleaf MRT station. 
The new North-South Expressway will serve as an alternative route from the current Central Expressway and direct city connection come 2026. Singapore’s first integrated transport corridor featuring continuous bus lanes and cycling routes .
With easy accessibility to the attractions of Yishun, Mandai and Thomson, this is the perfect place to live & play. 
Yishun is well known for it’s nature and exciting activities here have undergone recent improvements.

Brooks Signature @ Springside , Springside ave , springside crescent , springside walk , springside view , Springside Link , Springside Link , Hong Heng Terrace , The Brooks II , Springside ave.","Furnishing,Unfurnished,District,D26", - Freehold,https://www.99.co/singapore/sale/property/springside-view-landed-ttCMznVjTMMTp99XQBt8we?enquiry_position=150&enquiry_source=Search,The Springside,"$3,700,000",Corner Terrace,"$1,541 psf"
16 Amber Gardens - D15,"Jogging Track,Yoga Corner,Pavilion,Gym,Spa Pool,Steam Room,Fitness Corner,Outdoor Dining",463 sqft / 43.01 sqm,1,1,"★★★ AMBER PARK ★★★

★ DEVELOPER’S APPOINTED SALES TEAM (发展商指定销售组) ★

★★★CALL (+65) 90616162 Get Free Floorplan/ e-Brochure, Vip Discount & Booking
==============
✔✔✔ The Most Anticipated Launch Located in the heart of SG!
✔200m Walk to future Tanjong Katong MRT (in 2023)
✔5 mins drive to East Coast Park. 
✔Easy access to major expressways such as ECP, MCE and KPE thus getting to Central Business District (CBD) and Marina Bay Financial District (MBFC) is just a short drive away.
✔3-minutes drive to East Coast Parkway (ECP)*8-minutes drive to Marina Coastal Expressway (MCE)
✔9-minutes drive to Kallang-Paya Lebar Expressway (KPE)
✔Panoramic sea view living
✔By Reputable Developer CDL
✔ High Potential Rental Yield!
✔ Equipped with comprehensive Smart Home features!
✔ LOOK no Further ACT NOW to call Koh Li Li @ 90616162 for a viewing Appt now!

• Developer:	CDL
• Architect:	SCDA Architects Pte Ltd
• Address: 16, 18 & 18A Amber Garden
• Tenure: Freehold
• 3 Blocks of 21 storeys of residential units
• Communal sky garden on 22th storey
• Total Units: 592 residential units
• Expected Completion : 2023 TBC 
★ ★ ★ ★ ★ ★ 
1-Bedroom + Study 460 – 570sf /114units
2-Bedroom 710 – 860sf / 82 units
2-Bedroom + Study 680 – 910sf /120units
3-Bedroom 960 – 1,290sf / 101 units
4-Bedroom 1,580 – 1,860sf / 74 units
4-Bedroom + Study 1,320sf / 57 units
5-Bedroom 2,130 – 2,400sf / 40 units
6Bedroom / 6+ Study Penthouse 4,450sf / 5,100sf / 4 units ONLY 

Call Koh Li Li @ 90616162 for VVIP PREVIEW 
DIRECT DEVELOPER Sales Best Buy Package

Disclaimer :-
Price and info are subject to change. Provide contact to receive up-to-date info periodically.
Nearby projects: Amber Park , Nyon , Meyerhouse, Meyerise , Meyer Residences, The seafront on Meyer, One Meyer, Coastline Residences, Amber 45, sliversea , the seaview , the belvedere ,one amber , water place , King Mansion , the esta , amber point , the sovereign, amber residences , aalto , 38 amber","Furnishing,Partially Furnished,District,D15",2023 - Freehold,https://www.99.co/singapore/sale/property/amber-park-condo-aoZiyLuV6mnycrY6JiE465?enquiry_position=148&enquiry_source=Search,Amber Park,"$1,096,000",Condo,"$2,367 psf"
21 Pasir Ris Grove - D18,"Jogging Track,Function Room,Games Room,Gym,Spa Pavilion,Steam Room,Tennis Court,Undrewater Fitness Station,Pond,Outdoor Dining,Balcony,Fun Pool,Yoga Corner,Hammocks,Sculpture,Swimming Pool,Hydrotherapy Pool,Fitness Corner,Security,Retail Shops,Lap Pool,BBQ","1,744 sqft / 162.02 sqm",4,5,"Coco Palms 椰林景 

ERA is the appointed Marketing Agency for Coco Palms & d’Nest by CDL. 

Call Koh Li Li  ERA 90616162 

1. Address: Pasir Ris Grove 

2. Tenure: 99 years leasehold 

3. TOP date: est. 30 June 2019 

4. Land Area: Approximately 41,514 sqm / 446,857 sqft 

5. Total no. of Units: 944 residential units and 6 shops 

6. Total Saleable Area: 86,679 sqm / 932,984 sqft 


Unit Mix : 
Unit Type No of Unit Approx. Unit Area (sqft) 
1 bedroom 137 15% 463 sqft – 624 sqft 
2 bedroom 249 26% 743 sqft – 1,195 sqft 
3 bedroom 326 35% 904 sqft – 1,561 sqft 
4 bedroom 182 19% 1,259 sqft – 1,722 sqft 
5 bedroom 33 3% 1,744 sqft – 2,142 sqft 
Penthouse 17 2% 1,744 sqft – 3,111 sqft 
Shops 6 100% 603 sqft – 1,012 sqft 

Unique Selling Points 
Accessibility 
• 5 mins walking distance to Pasir Ris MRT Station and bus interchange 
• Excellent accessibility to the city with major expressways like TPE, PIE & ECP 
• Near to upcoming rail network by 2030 (50km cross island line (CRL) that will connect to Changi and pass through Pasir Ris to Jurong Industrial estate 

Amenities 
Retail 
• Minutes’ walk to White Sands Shopping Mall 
• Short stroll to Singapore’s first air-conditioned wet market by supermarket chain Sheng Siong at Elias 1 
• Short drive to Tampines Retail Park (Ikea Tampines, Courts and Giant hypermarket) 
• Near Shopping malls such as Tampines Mall, Century Square, Tampines One, Eastpoint Mall and Changi City Point 
• Up-coming integrated retail and hotel - Jewel at Changi Airport 

Recreation 
• Close to Pasir Ris Park and Downtown East 
• Horse Riding at the Gallop Stable 
• Walking distance to Pasir Ris sports and recreational centre 


Koh Li Li ERA
Mobile : 90616162 
Developer Appointed Sales Team 
ERA Realty Network","Furnishing,Partially Furnished,Facing,North,Availability,Now,District,D18",2019 - 99 years,https://www.99.co/singapore/sale/property/coco-palms-condo-6simQF7ifG9rooN3kPNB4J?enquiry_position=147&enquiry_source=Search,Coco Palms,"$2,112,480",Condo,"$1,211 psf"
26 Serangoon North Avenue 1 - D19,"Jogging Track,Clubhouse,Function Room,Mini Golf Range,Retail Shops,Gym,Jacuzzi,Tennis Court,Parking,Undrewater Fitness Station,Outdoor Dining,Balcony,Fun Pool,Fibre Ready,Pavilion,Renovated,Hammocks,Maid Room,Reflexology Path,Pool Deck,Swimming Pool,Wading Pool,Fountain,Playground,Fitness Corner,Pool View,Lap Pool,BBQ,Spa Pavilion","1,394 sqft / 129.50 sqm",4,4,"Affinity @ Serangoon

★★AFFINITY @ SERANGOON★★
❤ Great Location - only 5 bus stops to NEX Shopping Mall / Serangoon MRT & Bus Interchange
❤ Good connectivity to town via Central Expressway (CTE) and MRT Circle Line (CCL) and North-east Line (NEL)
❤ Close proximity to numerous good schools such as Rosyth School and Bowen Secondary School
❤ Abundance of amenities and good food nearby - Chomp Chomp Food Centre, myVillage, Serangoon Central, Serangoon Gardens Market, Serangoon Community Park, etc
❤ High potential of capital appreciation
❤ Convenience - 5 shops within condo itself
❤ 88 condo facilities to enjoy

Project Fact Sheet
★★ ★★ ★★ ★★ ★★ 
☞ Location: Serangoon North Ave 1 (former Serangoon Ville site)
☞ Developer: Oxley Holdings, Lian Beng Group Apricot Capital, KSH Holdings
☞ Site Area: Approx. 296,193sq ft
☞ District: 19
☞ No. of Units: 1052 units of 1 to 4 Bedrooms, 40 units of Townhouses and 5 units of shops 
☞ Estimate TOP: 2022
☞ Tenure: 99yrs leasehold

☎ Call 90616162 for more information now !","Facing,South East,Availability,Now,Tenancy Lease Expiry,22 May 2018,Tenancy Current Rent,S$0,District,D19",2024 - 99 years,https://www.99.co/singapore/sale/property/affinity-at-serangoon-condo-NN2487SpGcSdP3Mp99Xkui?enquiry_position=145&enquiry_source=Search,Affinity At Serangoon,"$1,965,800",Condo,"$1,410 psf"
88 Compassvale Bow - D19,"Clubhouse,Function Room,Water Feature,Gym,Outdoor Dining,Fun Pool,Yoga Corner,Pavilion,Hammocks,Reflexology Path,Lounge,Mini Golf Range,Wading Pool,Spa Pool,Playground,Fitness Corner,Security,Lap Pool,BBQ",474 sqft / 44.03 sqm,1,1,"Launching Soon !!
Call Developer Sales Team Today @ 90616162
Newest Integrated Condo In Sengkang !!
 Direct linked to MRT and Mall !
- Integrated Development at Buangkok MRT
- Land Size: 401,008 Sqft. Largest commercial and residential site awarded since 2015.
- Estimated 680 residential units

- 1BR+Study (474 to 506 Sqft)
- 2BR (624 to 678 Sqft)
- 2BR+Study (624 Sqft)
- 2BR(P)+Study (732 to 764 Sqft)
- 3BR  (936 to 947 Sqft)
- 3BR(P) (1023 to 1055 Sqft)
- 3BR(P)+Flexi. (1012 Sqft)
- 4BR(P)+Flexi (1313 to 1324 Sqft)

- Direct Access to retail shops, shopping mall, Hawker center, interchange, community club, child care center and etcs. 24/7 operate mall

- Jointly developed by the 2 giants developer, CDL and CapitaLand. Good track record in integrated development and shopping mall management.
- Superb location and amenities.
- 2 MRT stations to Punggol (Future Digital District).
- 3 MRT stations to Serangoon (interchange to Circle Line)
- Good for investment and rental yield.

Call or  WhatsApp Koh Li Li  at 90616162 now to Find Out More! Register for VVIP preview Price Now.

Disclaimer:
All land and layout are based on approximate measurements and subject to final survey. It shall not form part of any offer or contact warranty by the salesperson and shall not be regarded as statements or representation of facts.
Prices and sizes are for indicative ONLY.

other Project :
Kovan Residences , the quartz, Jewel @ Buangkok , Esparina Residences, The Rivervale, Park Green,  La Fiesta , The Luxurie , Compass Heights , High Parks Residences, Watertown, Parc Centros , Kingford waterbay, Flo Residences, Sunglades , The chuan, The Scala,  Kovan Regency, Kovan Melody, Park Place Residences, Katong Regency, Waterbank at dakota, , Sky Vue, Jadescape, Affinity at serangoon, The Florence Residences, Riverfont Residences, Forest woods, Gem Residences, Nin Residneces, North park Residences, Bedok Residences, Katong Regency, sengkang Grand residences","Furnishing,Partially Furnished,District,D19",2022 - 99 years,https://www.99.co/singapore/sale/property/sengkang-grand-residences-condo-BEXNSyZ4FpcvrCGzughH6m?enquiry_position=146&enquiry_source=Search,Sengkang Grand Residences,"$805,110",Condo,"$1,699 psf"
2 Tanah Merah Kechil Link - D16,"Jogging Track,Clubhouse,Function Room,Water Feature,Gym,Sauna,Jacuzzi,Tennis Court,Parking,Undrewater Fitness Station,Outdoor Dining,Meeting Room,Infinity Pool,Yoga Corner,Pavilion,Hammocks,Pool Deck,Spa Pool,Lounge,Swimming Pool,Wading Pool,Hydrotherapy Pool,Fitness Corner,Security,BBQ,Hydrotherapy Pool","1,033 sqft / 95.96 sqm",2,3,"New listing for Sales...
3bdrm DK
Pool view ground floor unit .
Away from mrt noise ..
Fully renovated 
Nice layout 
Excellent location

Must viewing 
Call koh Li Li @ 90616162 for viewing today .","Furnishing,Partially Furnished,District,D16",2016 - 99 years,https://www.99.co/singapore/sale/property/urban-vista-condo-mfNWt8SPEKgHvFDTUZj6SD?enquiry_position=149&enquiry_source=Search,Urban Vista,"$1,580,000",Condo,"$1,530 psf"
2 Fourth Avenue - D10,"Clubhouse,Pavilion,Gym,Pool Deck,Jacuzzi,Tennis Court,Fitness Corner,Pond,Lap Pool,BBQ",915 sqft / 85.00 sqm,2,3,"VVip preview now , call for viewing appt!!

Fourth Avenue Residences 富雅轩 - @ Bukit Timah 
Call Developer&#39;s sale @ 90616162  for VVIP Preview

*Direct Covered Access to Sixth Avenue MRT station (DT7)
*Reputable developer: Allgreen Properties Ltd
*Prime District: D10
*Surround by elite schools (Raffles Girls&#39; School Primary, Nanyang, Hwa Chong ...)
*Amazing belt of fine dining restaurants

-Condominium - Foreigners eligible
-Total number of units: 476
-2 block of 2-storey; 3 blocks of 6-storey, 3 blocks of part 6/10 storey; & 1 block of 10-storey
-Expected TOP: not later than Dec 2022
-Full condominium with basement car park and tennis court

Unit Mix
1 bedroom - 474 sqft to 517 sqft
2 bedroom - 624 sqft to 646 sqft
2 bedroom Premium - 689 sqft to 721 sqft
3 bedroom - 915 sqft to 969 sqft
3 bedroom + Study - 1076 sqft to 1130 sqft
4 bedroom + Study - 1474 sqft to 1496 sqft

Call Developer&#39;s sale @ 90616162 Koh Li Li 90616162

Call Developer Sales Team, Koh Li Li  @ 90616162 for viewing Appointment !","Furnishing,Partially Furnished,District,D10",2022 - 99 years,https://www.99.co/singapore/sale/property/fourth-avenue-residences-condo-qKkrP8UifmTfhSgtid9eqi?enquiry_position=144&enquiry_source=Search,Fourth Avenue Residences,"$2,080,000",Condo,"$2,273 psf"
