address,amenities,area,bathrooms,bedrooms,description,details,lease,link,name,price,property_type,psf_price
1 Keppel Bay Drive - D4,"Clubhouse,Pool Deck,Open Terrace,BBQ,Spa Pool,Playground,Outdoor Dining,Hydrotherapy Pool,Lap Pool,Tennis Court,Balcony",893 sqft / 82.96 sqm,2,2,"Brand New Just TOP !!

View Actual unit call koh li li @ 90616162!
★OFFICIAL DEVELOPER’S APPOINTED SALES TEAM ( 发展商指定销售组)
★FOR ATTRACTIVE PRICE & CHOICE UNITS, CALL Hotline : 90616162 (首选单位，优惠价格，考查发展项目，请拨热线: 90616162

Corals @ Keppel Bay is next to Caribbean @ Keppel Bay

 Developer By Keppel Land Limited

 Tenure of Land: 99 years

 Residential Site Area: 420,000 sqft

 Estimated No. of Units:
 366 units consisting of: 1-bedroom | 2-bedroom | 3-bedroom | 4-bedroom | Penthouses

 Est Size Range (Typical Units)
 570 sqft – 3500 sqft

 Renowned developer with an established track record for luxury projects that includes Reflections at Keppel Bay and Marina Bay Suites among others

 Branding - Premier location at Keppel Bay, ultimate waterfront and urban living

 Iconic architecture by Daniel Libeskind

 Immediate proximity to Resorts World Sentosa, Vivocity and CBD

 Short walk to Harbourfront MRT

 Well linked by expressways ECP and AYE

 CALL Developer  Sales Team - 90616162

 Contact No: 90616162

 You can Visit: www.new-condo-launch.com 
 to find out more Upcoming / Current New Condo Launch","Furnishing,Partially Furnished,Facing,North,Availability,Now,District,D04",2016 - 99 years,https://www.99.co/singapore/sale/property/corals-at-keppel-bay-condo-jUUcGPX9284tqwcbHxS7aD,Corals At Keppel Bay,"$1,883,900",Condo,"$2,110 psf"
986 Upper Serangoon Road - D19,"Clubhouse,Function Room,Water Feature,Aerobic Pool,Lap Pool,Gym,Viewing Deck,Lounge,Wading Pool,Spa Pool,Playground,Fitness Corner,Reflexology Path,BBQ",958 sqft / 89.00 sqm,3,3,"Call Now To Enquire this BRAND NEW Development and view this 3bedroom today For Sales or Rent !

Excellent Location
Just a 5-minute walk from Kovan MRT Station which takes commuters into the CBD in 20 minutes.

Stars of Kovan is a high quality, British themed mixed development, located in Kovan, a suburb of Hougang New Town in District 19.

Stars of Kovan also has 46 commercial units located in a standalone low-rise block, giving residents extra convenience.

Owner, Buyer / Seller or Landlord / Tenant
Please call Li Li  Koh @ 90616162 for Viewing Appointment Today !","Furnishing,Partially Furnished,District,D19",2020 - 99 years,https://www.99.co/singapore/sale/property/stars-of-kovan-condo-wXZqpZDo2bwozSSLN6HhvH,Stars Of Kovan,"$1,750,000",Condo,"$1,827 psf"
26 Serangoon North Avenue 1 - D19,"Jogging Track,Clubhouse,Function Room,Mini Golf Range,Gym,Jacuzzi,Tennis Court,Parking,Undrewater Fitness Station,Outdoor Dining,Balcony,Fun Pool,Pavilion,Hammocks,Reflexology Path,Pool Deck,Swimming Pool,Wading Pool,Fountain,Playground,Fitness Corner,Retail Shops,Lap Pool,BBQ,Spa Pavilion","1,054 sqft / 97.91 sqm",3,3,"Affinity @ Serangoon

★★AFFINITY @ SERANGOON★★
❤ Great Location - only 5 bus stops to NEX Shopping Mall / Serangoon MRT & Bus Interchange
❤ Good connectivity to town via Central Expressway (CTE) and MRT Circle Line (CCL) and North-east Line (NEL)
❤ Close proximity to numerous good schools such as Rosyth School and Bowen Secondary School
❤ Abundance of amenities and good food nearby - Chomp Chomp Food Centre, myVillage, Serangoon Central, Serangoon Gardens Market, Serangoon Community Park, etc
❤ High potential of capital appreciation
❤ Convenience - 5 shops within condo itself
❤ 88 condo facilities to enjoy

Project Fact Sheet
★★ ★★ ★★ ★★ ★★ 
☞ Location: Serangoon North Ave 1 (former Serangoon Ville site)
☞ Developer: Oxley Holdings, Lian Beng Group Apricot Capital, KSH Holdings
☞ Site Area: Approx. 296,193sq ft
☞ District: 19
☞ No. of Units: 1052 units of 1 to 4 Bedrooms, 40 units of Townhouses and 5 units of shops 
☞ Estimate TOP: 2022
☞ Tenure: 99yrs leasehold

☎ Call 90616162for more information now !","Facing,South East,Availability,Now,Tenancy Lease Expiry,22 May 2018,Tenancy Current Rent,S$0,District,D19",2024 - 99 years,https://www.99.co/singapore/sale/property/affinity-at-serangoon-condo-aDQe6VRa3yX5eHXgMg4cMe,Affinity At Serangoon,"$1,468,000",Condo,"$1,393 psf"
21 Kim Keat Road - D12,"Bomb Shelter,Renovated,Gym,Pool Deck,City View,Swimming Pool,Fitness Corner,Parking,High Floor,Security,Fibre Ready,BBQ,Balcony",700 sqft / 65.03 sqm,1,2,"New EXCLUSIVE Listing!! 

FREEHOLD property at central area! 
2 bedroom
High floor 
Unblocked view 
Bright and windy
Unit is well maintained 
Shopping centre, zhongshan mall and shaw plaza are just newrby
Eateries are just within walking distance
Many buses to city 

Please call or text Garry @ 85889616 for more information","Furnishing,Partially Furnished,Facing,North South,Availability,Now,District,D12",2015 - Freehold,https://www.99.co/singapore/sale/property/the-interweave-condo-aHbEWXDGAotoxPJJox4AWF,The Interweave,"$935,000",Condo,"$1,336 psf"
21 Peck Hay Road - D9,"Clubhouse,Gym,Swimming Pool","2,809 sqft / 260.96 sqm",4,4,"FIRE SALE ! Selling at only $2300 PSF and yet negotiable ! Serious Seller !

The Premier Luxe Life @ CityVista Residences

Limited Collection of Exquisite Freehold Apartments in Prime District 9, Singapore. This Unit is located on the High Floor !

A Realm of Privileges where an extraordinary lifestyle awaits. Excellent Quality Finishes.

The refined dynamism that characterises CityVista Residences’s form, function and personality is reflected within its boutique-style tower housing 70 spacious apartments of 3 or 4-bedroom units.

Maximum exclusivity, optimum elegance and heightened privacy define the concept behind each unit’s structural and spatial design.

As you enter your personal domain served by your private lift lobby, you can sense the deep passion for luxury and attention to detail resonating your own. Living areas, including an ultra chic balcony, are generously spaced and designed to flow seamlessly from room to room.

Whether you’re taking a short leisurely walk to Newton MRT or a short drive in and out of the city, a kaleidoscope of privileged amenities is waiting for you.

Call Li Li Koh @ 90616162 for viewing Appointment","Furnishing,Partially Furnished,District,D09",2011 - Freehold,https://www.99.co/singapore/sale/property/cityvista-residences-condo-itEidCwButpcTm85LAyVpb,Cityvista Residences,"$6,380,000",Apartment,"$2,271 psf"
21 Stirling Road - D3,"Yoga Corner,Pavilion,Hammocks,Gym,Library,Tennis Court,Steam Room,Playground,Fitness Corner,Pond,BBQ,Balcony",883 sqft / 82.03 sqm,2,2,"★STIRLING RESIDENCES★

★CALL 90616162 NOW FOR SPECIAL PREVIEW DISCOUNT!★

✅ Contact Direct Developer Sales for an exclusive VVIP preview invite(首选单位，优惠价格，考查发展项目，请拨热线开发商销售热线☀)

✅ 嘉宾预购可享特价优惠

☎Stirling Residences Hotline: 90616162
指定销售热线: 90616162

☆Project Details☆:
Developer: Logan Property and Nanshan Group
Address: Stirling Road
Site Area: 227221 sqft
Tenure: 99 years leasehold wef 23 May 2017
District: 13
No. Of Units: 1259 + 1 Childcare Centre
Unit Mix : 1/2/3/4/4 Bedroom Penthouse

★★Why Stirling Residences★★
✅Located in prime city fringe location
✅3 minutes stroll to Queenstown MRT Station(East-West Line)
✅Majority of units enjoy breathtaking views
✅Huge site area of nearly 230,000 sf
✅18 Sky Terraces(6 in each tower)
✅80 facilities
✅Concierge Service upon arrival
✅Entire site is landscaped
✅Very close proximity to Main Orchard Shopping Belt, CBD and Sentosa
✅Excellent Connectivity. Within 5 MRT Stops• Buona Vista MRT(Star Vista)• One-North MRT(Fusionopolis & Galaxis)• Dover MRT(Singapore Polytechnic)• Tiong Bahru MRT• Tanjong Pagar MRT• Raffles Place MRT• Clarke Quay MRT• Jurong East MRT(JEM)• Botanic Gardens MRT
✅Amenities aplenty nearby
✅High potential of capital appreciation and good rental yield

★For Showflat Viewing Appt today !
CALL Koh Li Li @ 90616162★","Availability,Now,District,D03",2022 - 99 years,https://www.99.co/singapore/sale/property/stirling-residences-condo-xrnLgj5jPgwdmxyn8AgViY,Stirling Residences,"$1,398,900",Condo,"$1,584 psf"
11 King Albert Park - D21,"Pavilion,Water Feature,Gym,Pool Deck,Swimming Pool,Playground,Parking,Security,Retail Shops,BBQ",689 sqft / 64.01 sqm,1,2,"2+Study For Sales
Good Size 689sqft

Freehold! Mins To King Albert Park Mrt!
Live above shopping centre!
Convenient to King Albert Park MRT, Shopping Malls, market, Good Schools like Methodist Girls School, Pei Hwa Presbyterian, University and Polytechnics. Live above shopping centre n eateries. Few stops to Orchard n CBD! Within minutes to Fusionopolis, Biopolis, Galaxy..

Prime location, surrounded by amenities in the luxurious Bukit Timah area! 

Walking distance to MRT, and various schools and university! 

Vibrant and exciting location

Ideal for investment in this wonderful mixed development project with anchor tenants for commercial to sustain and drive the value of this project! 

CALL KOH LI LI @ 90616162","Furnishing,Partially Furnished,District,D21",2018 - Freehold,https://www.99.co/singapore/sale/property/kap-residences-condo-K6y6RMG6Ef8fQkKqqTNJiS,Kap Residences,"$1,390,000",Condo,"$2,017 psf"
21 Stirling Road - D3,"Yoga Corner,Pavilion,Hammocks,Gym,Library,Steam Room,Playground,Fitness Corner,Pond,BBQ,Tennis Court","1,346 sqft / 125.04 sqm",4,4,"★STIRLING RESIDENCES★

★CALL 90616162 NOW FOR SPECIAL PREVIEW DISCOUNT!★

✅ Contact Direct Developer Sales for an exclusive VVIP preview invite(首选单位，优惠价格，考查发展项目，请拨热线开发商销售热线☀)

✅ 嘉宾预购可享特价优惠

☎Stirling Residences Hotline: 90616162
指定销售热线: 90616162

☆Project Details☆:
Developer: Logan Property and Nanshan Group
Address: Stirling Road
Site Area: 227221 sqft
Tenure: 99 years leasehold wef 23 May 2017
District: 13
No. Of Units: 1259 + 1 Childcare Centre
Unit Mix : 1/2/3/4/4 Bedroom Penthouse

★★Why Stirling Residences★★
✅Located in prime city fringe location
✅3 minutes stroll to Queenstown MRT Station(East-West Line)
✅Majority of units enjoy breathtaking views
✅Huge site area of nearly 230,000 sf
✅18 Sky Terraces(6 in each tower)
✅80 facilities
✅Concierge Service upon arrival
✅Entire site is landscaped
✅Very close proximity to Main Orchard Shopping Belt, CBD and Sentosa
✅Excellent Connectivity. Within 5 MRT Stops• Buona Vista MRT(Star Vista)• One-North MRT(Fusionopolis & Galaxis)• Dover MRT(Singapore Polytechnic)• Tiong Bahru MRT• Tanjong Pagar MRT• Raffles Place MRT• Clarke Quay MRT• Jurong East MRT(JEM)• Botanic Gardens MRT
✅Amenities aplenty nearby
✅High potential of capital appreciation and good rental yield

★For Showflat Viewing Appt today !
CALL Koh Li Li @ 90616162★","Furnishing,Partially Furnished,District,D03",2022 - 99 years,https://www.99.co/singapore/sale/property/stirling-residences-condo-Laf4vzPARxVvTdijRvW4tE,Stirling Residences,"$2,450,000",Condo,"$1,820 psf"
1 Jiak Kim Street - Floor #02,"Clubhouse,City View,Renovated,Gym,Library,Low Floor,Lap Pool,Balcony",560 sqft / 52.02 sqm,1,1,"RIVIÈRE is envisioned to be a new iconic landmark not just in terms of its twin towering presence set within the banks of the Singapore River, 3 distinct and unique conservation warehouses within the development will form part of the rich heritage in its precinct. These would house hospitality such as specialty grocer, F&B, dining,wellness/lifestyle concepts, Serviced Apartments Reception, etc. Hospitality Services - Concierge services, Housekeeping and laundry services, and preferential rates for
bookings at the Serviced Apartments next to Rivière .
Unit Mixes:
1Br - 560sqft
2Br - 818 to 840sqft
3Br - 1141 to 1249sqft
3Br Premium+ Lift - 1507 to 1711 sqft
4Br Deluxe + Lift - 2002sqft

Unique Selling Points : -
* In many ways, Rivière reflects dualities too.
Modernity & Legacy; Individuality & Community; Quiet & 24/7. 
* lifestyle living here is one of utmost discernment and understated luxury. 
* Renowned architect, SCDA
* Excellent Connectivity - 5 mins drive to the CBD and10 mins to Orchard Road , In between 2 future MRT stations – Great World MRT & Havelock MRT (U/C 2021)
Synergise with the Elites &  Privileges !
Register your interest now,for the grand sneak preview soon! Call 83333013 Kenny Lee","Facing,North,Floor,02,Availability,Now,District,D03",2023 - 99 years,https://www.99.co/singapore/sale/property/riviere-condo-qxMZtFDqZyq6vUi3pENEEm,Riviere,"$1,585,000",Condo,"$2,830 psf"
21 Stirling Road - D3,"Gym,Library,Yoga Corner,Steam Room,Tennis Court,Pond,Balcony,Pool View,Pavilion,Renovated,Hammocks,Maid Room,Playground,Fitness Corner,High Floor,Fibre Ready,BBQ","1,055 sqft / 98.01 sqm",3,3,"★STIRLING RESIDENCES★

★CALL 90616162 NOW FOR SPECIAL PREVIEW DISCOUNT!★

✅ Contact Direct Developer Sales for an exclusive VVIP preview invite(首选单位，优惠价格，考查发展项目，请拨热线开发商销售热线☀)

✅ 嘉宾预购可享特价优惠

☎Stirling Residences Hotline: 90616162
指定销售热线: 90616162

☆Project Details☆:
Developer: Logan Property and Nanshan Group
Address: Stirling Road
Site Area: 227221 sqft
Tenure: 99 years leasehold wef 23 May 2017
District: 13
No. Of Units: 1259 + 1 Childcare Centre
Unit Mix : 1/2/3/4/4 Bedroom Penthouse

★★Why Stirling Residences★★
✅Located in prime city fringe location
✅3 minutes stroll to Queenstown MRT Station(East-West Line)
✅Majority of units enjoy breathtaking views
✅Huge site area of nearly 230,000 sf
✅18 Sky Terraces(6 in each tower)
✅80 facilities
✅Concierge Service upon arrival
✅Entire site is landscaped
✅Very close proximity to Main Orchard Shopping Belt, CBD and Sentosa
✅Excellent Connectivity. Within 5 MRT Stops• Buona Vista MRT(Star Vista)• One-North MRT(Fusionopolis & Galaxis)• Dover MRT(Singapore Polytechnic)• Tiong Bahru MRT• Tanjong Pagar MRT• Raffles Place MRT• Clarke Quay MRT• Jurong East MRT(JEM)• Botanic Gardens MRT
✅Amenities aplenty nearby
✅High potential of capital appreciation and good rental yield

★For Showflat Viewing Appt today !
CALL Koh Li Li @ 90616162★","Facing,East,Availability,Now,Tenancy Lease Expiry,26 Sep 2018,Tenancy Current Rent,S$0,District,D03",2022 - 99 years,https://www.99.co/singapore/sale/property/stirling-residences-condo-DfZnvfmrjFrEDcvJrYrgn6,Stirling Residences,"$1,609,000",Condo,"$1,525 psf"
1 Pearl Bank - D3,"Function Room,Sky Lounge,Water Feature,Gym,Parking,Pond,Outdoor Dining,Sky Terrace,Yoga Corner,Pavilion,Pool Deck,Lounge,Swimming Pool,Wading Pool,Hydrotherapy Pool,Playground,Fitness Corner,Security,Amphitheatre,BBQ,Open Terrace",700 sqft / 65.03 sqm,2,2,"★★★ DAILY UPDATES BY FEATURED AGENT
Koh LiLi @ 90616162 (ERA) ★★★

✔️发展商销售组 |DIRECT DEVELOPER’S SALES
✔️FOR ATTRACTIVE PRICE & CHOICE UNIT, (首选单位，优惠价格，考查发展项目，请拨热线) 
----- CALL NOW 90616162  -- ----

★ONE PEARL BANK ★ | – LUXURIOUS LIVING 

Developer: CAPITALAND
------------------------------------------
★REGISTER FOR AN EXCLUSIVE VIEWING!
★Contact Direct Developer Sales Team for an exclusive viewing
* Sales Hotline: +65 90616162
* Call now for first-hand Information
* VVIP Discount Available 
-------------------------
Two 39-storey towers 
Studio Apartment: 140 Units
1 Bedrm: 175 Units 
2 Bedrm: 280 Units 
3 Bedrm: 140 Units 
4 Bedrm: 35 Units 
Penthouse : 4 Units
★ Total units: 774 ★

⭐ SUPERB CENTRALISED LOCATION 
⭐ 39 STOREY TWIN TOWERS 774 UNITS 
⭐ GREATER SOUTHERN WATERFRONT PANORAMIC VIEW 
⭐ OUTRAM PARK MRT STATION 
⭐ OUTRAM PARK MRT INTERCHANGE 
⭐ CLOSE  TO RENOWNED SCHOOLS 
Excellent Connectivity to CTE, AYE, ECP & MCE  Great Investment & Potential Growth near Greater Southern Waterfront

✅ Located next to the CBD, Close to Sentosa, Integrated Resort and Downtown Orchard Road 
✅ Walk to Outram MRT, Access 33 Stations and 12 Interchanges Along the East West, North East and Circle Line 
✅ A 43 Hectare Medical Gateway and Major Transportation Hub, all Within Reach 
✅ Stone’s throw from future Great Southern Waterfront district 

 Launching Soon 

Actual price and unit size will change depending on availabitiy Call Koh Li Li @ 90616162 now 

Other Projects on hand :
Sky Everton , Artra , The Crest , Avenue  South Residences , Riviere , Midtown Bay , 1953 , Haus On Handy , 120 Grange , Boulevard 88 , Jervois Treasures , Juniper Hill , Nouvel 18 , The Hyde , Dunearn 386 , amber park , Stirling Residences , City Gate , Queens Peak , Corals at Keppel Bay , Dleedon , Concourse Skyline , Duo Residneces , Fourth Avenue Residences , Derbyshire , Martin Modern , Park Place ,","Furnishing,Partially Furnished,District,D03",2023 - 99 years,https://www.99.co/singapore/sale/property/one-pearl-bank-condo-cEm8jB8oZWiwQxmVW8xho6,One Pearl Bank,"$1,499,990",Condo,"$2,143 psf"
1 Simei Street 3 - D18,"Clubhouse,Swimming Pool,Gym,Pool Deck,Sauna,Mini Golf Range,Wading Pool,Jacuzzi,Playground,Parking,Security,BBQ,Tennis Court","1,141 sqft / 106.00 sqm",3,3,"Looking for an affordable spacious development with full facilities in the East and yet walking Distance to MRT!
Eastpoint Green will be your Right choices !!

Call Koh Li Li @ 90616162 to view this unit today.

Why isit this unit at Eastpoint Green ?
- Excellent Layout , Good and spacious room size.
- Bright and windy unit
- Renovated condition and well kept !
- Walking distance to Simei MRT, Eastpoint mall, shops, foodcourt & Changi Hospital
- Mins drive to Singapore Expo, airport, East Village, Changi City Point, Changi Business Park, TPE & PIE

Know More about East Point Green ...
Eastpoint Green is close to Simei MRT EW3. Amenities near Eastpoint Green Eastpoint Green is a short drive to Eastpoint Mall (East Point) and Singapore Expo.

It is also not far from several schools such as Changkat Primary School, Griffiths Primary School and St. Anthony&#39;s Canossian Primary School.

Eastpoint Green is accessible via Upper Changi Road East and Pan Island Expressway (PIE).

Call Koh Li Li @ 90616162 to view this unit today.","Furnishing,Unfurnished,District,D18",1998 - 99 years,https://www.99.co/singapore/sale/property/eastpoint-green-condo-4vg96i2rHTWjDoD96F4REJ,Eastpoint Green,"$938,000",Condo,$822 psf
21 Stirling Road - D3,"Yoga Corner,Pavilion,Hammocks,Gym,Library,Steam Room,Playground,Fitness Corner,Pond,BBQ,Tennis Court",635 sqft / 58.99 sqm,1,2,"★STIRLING RESIDENCES★

★CALL 90616162 NOW FOR SPECIAL PREVIEW DISCOUNT!★

✅ Contact Direct Developer Sales for an exclusive VVIP preview invite(首选单位，优惠价格，考查发展项目，请拨热线开发商销售热线☀)

✅ 嘉宾预购可享特价优惠

☎Stirling Residences Hotline: 90616162
指定销售热线: 90616162

☆Project Details☆:
Developer: Logan Property and Nanshan Group
Address: Stirling Road
Site Area: 227221 sqft
Tenure: 99 years leasehold wef 23 May 2017
District: 13
No. Of Units: 1259 + 1 Childcare Centre
Unit Mix : 1/2/3/4/4 Bedroom Penthouse

★★Why Stirling Residences★★
✅Located in prime city fringe location
✅3 minutes stroll to Queenstown MRT Station(East-West Line)
✅Majority of units enjoy breathtaking views
✅Huge site area of nearly 230,000 sf
✅18 Sky Terraces(6 in each tower)
✅80 facilities
✅Concierge Service upon arrival
✅Entire site is landscaped
✅Very close proximity to Main Orchard Shopping Belt, CBD and Sentosa
✅Excellent Connectivity. Within 5 MRT Stops• Buona Vista MRT(Star Vista)• One-North MRT(Fusionopolis & Galaxis)• Dover MRT(Singapore Polytechnic)• Tiong Bahru MRT• Tanjong Pagar MRT• Raffles Place MRT• Clarke Quay MRT• Jurong East MRT(JEM)• Botanic Gardens MRT
✅Amenities aplenty nearby
✅High potential of capital appreciation and good rental yield

★For Showflat Viewing Appt today !
CALL Koh Li Li @ 90616162★","Furnishing,Partially Furnished,District,D03",2022 - 99 years,https://www.99.co/singapore/sale/property/stirling-residences-condo-VjtSorezE6KGV3kxLHaCKC,Stirling Residences,"$1,198,000",Condo,"$1,887 psf"
26 Serangoon North Avenue 1 - D19,"Jogging Track,Clubhouse,Function Room,Mini Golf Range,Gym,Jacuzzi,Tennis Court,Parking,Undrewater Fitness Station,Outdoor Dining,Balcony,Fun Pool,Pavilion,Hammocks,Reflexology Path,Pool Deck,Swimming Pool,Wading Pool,Fountain,Playground,Fitness Corner,Retail Shops,Lap Pool,BBQ,Spa Pavilion",843 sqft / 78.31 sqm,2,3,"Affinity @ Serangoon

★★AFFINITY @ SERANGOON★★
❤ Great Location - only 5 bus stops to NEX Shopping Mall / Serangoon MRT & Bus Interchange
❤ Good connectivity to town via Central Expressway (CTE) and MRT Circle Line (CCL) and North-east Line (NEL)
❤ Close proximity to numerous good schools such as Rosyth School and Bowen Secondary School
❤ Abundance of amenities and good food nearby - Chomp Chomp Food Centre, myVillage, Serangoon Central, Serangoon Gardens Market, Serangoon Community Park, etc
❤ High potential of capital appreciation
❤ Convenience - 5 shops within condo itself
❤ 88 condo facilities to enjoy

Project Fact Sheet
★★ ★★ ★★ ★★ ★★ 
☞ Location: Serangoon North Ave 1 (former Serangoon Ville site)
☞ Developer: Oxley Holdings, Lian Beng Group Apricot Capital, KSH Holdings
☞ Site Area: Approx. 296,193sq ft
☞ District: 19
☞ No. of Units: 1052 units of 1 to 4 Bedrooms, 40 units of Townhouses and 5 units of shops 
☞ Estimate TOP: 2022
☞ Tenure: 99yrs leasehold

☎ Call 90616162 for more information now !","Facing,North East,Availability,Now,Tenancy Lease Expiry,22 May 2018,Tenancy Current Rent,S$0,District,D19",2024 - 99 years,https://www.99.co/singapore/sale/property/affinity-at-serangoon-condo-HT2Yx6V7ZoPggxSUJx3KiN,Affinity At Serangoon,"$1,264,000",Condo,"$1,499 psf"
Katong Regency - D15,"Clubhouse,Gym,Timber Deck,Jacuzzi,Steam Room,Parking,Pond,Infinity Pool,Pavilion,Lounge,Wading Pool,Playground,Fitness Corner,Security,BBQ,Hydrotherapy Pool",549 sqft / 51.00 sqm,1,1,"1bedroom for SALES 549sqft, 
no west sun !
Nice unblock view .

Call Koh Li Li @ 90616162 for Viewing Appointment Today !!Perfect Layout! Squarish and Spacious Size  
Min walk to Near MRT
Just Below 112 Katong Mall !!
Near to all Famous Eateries along Katong Area !

Good Potential ! Good Design ! Good Investment !
Call Koh Li Li @ 90616162 for Viewing Appointment 
ERA Senior Marketing Director 
资深高级产业董事
BUY/ SELL/ RENT ANY PROPERTY IN SINGAPORE
 www.new-condo-launch.com
 ERA Multi Million Award Since 2009 / 2011 /2012
 ERA Asia Pacific Elite Since Award 2010 / 2011 /2012
 ERA Top 87 Achiever 2011
 ERA Top 22 Achiever 2012
 ERA Top 09 Achiever 2013","Furnishing,Partially Furnished",2015 - Freehold,https://www.99.co/singapore/sale/property/katong-regency-condo-kU84BS9HVvFcBuoG7T2sTF,Katong Regency,"$1,155,000",Condo,"$2,104 psf"
26 Serangoon North Avenue 1 - D19,"Jogging Track,Clubhouse,Function Room,Mini Golf Range,Retail Shops,Gym,Jacuzzi,Tennis Court,Parking,Undrewater Fitness Station,Outdoor Dining,Balcony,Fun Pool,Fibre Ready,Pavilion,Renovated,Hammocks,Reflexology Path,Greenery View,Pool Deck,Swimming Pool,Wading Pool,Fountain,Playground,Fitness Corner,Pool View,Lap Pool,BBQ,Spa Pavilion",637 sqft / 59.17 sqm,1,2,"Affinity @ Serangoon

★★AFFINITY @ SERANGOON★★
❤ Great Location - only 5 bus stops to NEX Shopping Mall / Serangoon MRT & Bus Interchange
❤ Good connectivity to town via Central Expressway (CTE) and MRT Circle Line (CCL) and North-east Line (NEL)
❤ Close proximity to numerous good schools such as Rosyth School and Bowen Secondary School
❤ Abundance of amenities and good food nearby - Chomp Chomp Food Centre, myVillage, Serangoon Central, Serangoon Gardens Market, Serangoon Community Park, etc
❤ High potential of capital appreciation
❤ Convenience - 5 shops within condo itself
❤ 88 condo facilities to enjoy

Project Fact Sheet
★★ ★★ ★★ ★★ ★★ 
☞ Location: Serangoon North Ave 1 (former Serangoon Ville site)
☞ Developer: Oxley Holdings, Lian Beng Group Apricot Capital, KSH Holdings
☞ Site Area: Approx. 296,193sq ft
☞ District: 19
☞ No. of Units: 1052 units of 1 to 4 Bedrooms, 40 units of Townhouses and 5 units of shops 
☞ Estimate TOP: 2022
☞ Tenure: 99yrs leasehold

☎ Call 90616162 for more information now !","Facing,North,Availability,Now,Tenancy Lease Expiry,22 May 2018,Tenancy Current Rent,S$0,District,D19",2024 - 99 years,https://www.99.co/singapore/sale/property/affinity-at-serangoon-condo-7dc975ZzuqP4cesK47S5m,Affinity At Serangoon,"$987,000",Condo,"$1,549 psf"
16 Amber Gardens - D15,"Jogging Track,Yoga Corner,Pavilion,Gym,Spa Pool,Steam Room,Fitness Corner,Outdoor Dining",960 sqft / 89.18 sqm,2,3,"★★★ AMBER PARK ★★★

★ DEVELOPER’S APPOINTED SALES TEAM (发展商指定销售组) ★

★★★CALL (+65) 90616162 Get Free Floorplan/ e-Brochure, Vip Discount & Booking
==============
✔✔✔ The Most Anticipated Launch Located in the heart of SG!
✔200m Walk to future Tanjong Katong MRT (in 2023)
✔5 mins drive to East Coast Park. 
✔Easy access to major expressways such as ECP, MCE and KPE thus getting to Central Business District (CBD) and Marina Bay Financial District (MBFC) is just a short drive away.
✔3-minutes drive to East Coast Parkway (ECP)*8-minutes drive to Marina Coastal Expressway (MCE)
✔9-minutes drive to Kallang-Paya Lebar Expressway (KPE)
✔Panoramic sea view living
✔By Reputable Developer CDL
✔ High Potential Rental Yield!
✔ Equipped with comprehensive Smart Home features!
✔ LOOK no Further ACT NOW to call Koh Li Li @ 90616162 for a viewing Appt now!

• Developer:	CDL
• Architect:	SCDA Architects Pte Ltd
• Address: 16, 18 & 18A Amber Garden
• Tenure: Freehold
• 3 Blocks of 21 storeys of residential units
• Communal sky garden on 22th storey
• Total Units: 592 residential units
• Expected Completion : 2023 TBC 
★ ★ ★ ★ ★ ★ 
1-Bedroom + Study 460 – 570sf /114units
2-Bedroom 710 – 860sf / 82 units
2-Bedroom + Study 680 – 910sf /120units
3-Bedroom 960 – 1,290sf / 101 units
4-Bedroom 1,580 – 1,860sf / 74 units
4-Bedroom + Study 1,320sf / 57 units
5-Bedroom 2,130 – 2,400sf / 40 units
6Bedroom / 6+ Study Penthouse 4,450sf / 5,100sf / 4 units ONLY 

Call Koh Li Li @ 90616162 for VVIP PREVIEW 
DIRECT DEVELOPER Sales Best Buy Package

Disclaimer :-
Price and info are subject to change. Provide contact to receive up-to-date info periodically.
Nearby projects: Amber Park , Nyon , Meyerhouse, Meyerise , Meyer Residences, The seafront on Meyer, One Meyer, Coastline Residences, Amber 45, sliversea , the seaview , the belvedere ,one amber , water place , King Mansion , the esta , amber point , the sovereign, amber residences , aalto , 38 amber","Furnishing,Partially Furnished,District,D15",2023 - Freehold,https://www.99.co/singapore/sale/property/amber-park-condo-QcYGTCgzapLqJwwbLEQUf7,Amber Park,"$2,213,000",Condo,"$2,305 psf"
